cluster_id,iom_site_id,iom_site_name,iom_site_type,iom_site_ward,region,adm1_name,adm2_name,latitude,longitude,caseload_hh,n_other_sites_in_hex,certainty_stratum,buffer_radius_m,surrounding_pop,surrounding_pop_hh,density_pop_per_km2,density_hh_per_km2,density_flag_p90,density_flag_p95,caseload_flag_150,caseload_flag_200,density_flag_default,caseload_flag_default,combined_flag_default,combined_flag_both_p90_150,combined_flag_either_p95_200,combined_flag_both_p95_200
idp_NG008021_7,BO_H304,Goni Kolo,Host Community,Gwange Iii,NE,Borno,Maiduguri,11.822790010265011,13.176049964233457,310,41,FALSE,750,41036.15625,6839.359375,23221.71417841378,3870.2856964022967,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG008021_5,BO_H511,Ngarannam,Host Community,Bolori Ii,NE,Borno,Maiduguri,11.876419010362572,13.139592964272255,3239,12,FALSE,750,38476.78515625,6412.797526041667,21773.406406762853,3628.901067793809,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG020031_9,KN_H176,Hotoro Tinshama,IDPs dispersed in Host Communities,Hotoro North,NW,Kano,Nasarawa,11.986060008848424,8.584369968332528,15,2,FALSE,750,36725.875,6120.979166666667,20782.59394000022,3463.7656566667033,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG002017_1,AD_H439,Anguwan Tula,Host Community,Shelleng,NE,Adamawa,Shelleng,9.897840005821491,12.008039965065407,518,3,FALSE,750,36334.6328125,6055.772135416667,20561.19615124747,3426.8660252079117,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG020042_2,KN_H133,Gobirawa,IDPs dispersed in Host Communities,Gobirawa,NW,Kano,Ungogo,12.033574008894902,8.48059096843434,8,0,FALSE,750,36145.14453125,6024.190755208333,20453.967718824624,3408.994619804104,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG008021_3,BO_H329,Kulolori,Host Community,Maisandari,NE,Borno,Maiduguri,11.807740010216744,13.13228996426897,888,9,FALSE,750,35552.55078125,5925.425130208333,20118.628253730003,3353.104708955,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG020025_10,KN_H025,Chiranchi,IDPs dispersed in Host Communities,Chiranchi,NW,Kano,Kumbotso,11.95056100874524,8.475834968426513,10,0,FALSE,750,35406.3828125,5901.063802083333,20035.91410351395,3339.319017252325,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG020012_1,KN_H042,Dan Rimi A,IDPs dispersed in Host Communities,Kwachiri,NW,Kano,Fagge,12.05403000893258,8.484099968434183,23,0,FALSE,750,35316.79296875,5886.132161458333,19985.21662268322,3330.86943711387,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG020012_3,New HC,Anguwar Nata'ala,IDPs dispersed in Host Communities,Kwachiri,NW,Kano,Fagge,12.050040008927956,8.49075996842749,25,3,FALSE,750,35219.96484375,5869.994140625,19930.423112553195,3321.7371854255325,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG008013_1,BO_H154,Bulumkutu Ajaganaram,Host Community,Gomari,NE,Borno,Jere,11.8324700102522,13.090719964308112,868,5,FALSE,750,34549.83984375,5758.306640625,19551.209934812905,3258.534989135484,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG034017_1,SO_H151,Gidan Dallatu,IDPs dispersed in Host Communities,T/Wada 'A',NW,Sokoto,Sokoto South,13.054390009316096,5.247629971606213,83,6,FALSE,750,33754.54296875,5625.757161458333,19101.16396545544,3183.5273275759064,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG020021_1,KN_H253,Kofar Mata,IDPs dispersed in Host Communities,Zango,NW,Kano,Kano Municipal,11.997128008847405,8.52784166838578,32,1,FALSE,750,33686.84765625,5614.474609375,19062.85625484735,3177.1427091412247,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG020031_5,KN_H220,Hotoro Fulani,IDPs dispersed in Host Communities,Hotoro North,NW,Kano,Nasarawa,11.969090008822064,8.595289968320081,14,0,FALSE,750,33351.74609375,5558.624348958333,18873.227561123997,3145.537926853999,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG020038_3,New HC,Kauyen Alu,IDPs dispersed in Host Communities,Kauyen  Alu,NW,Kano,Tarauni,11.954325008788835,8.57674996833487,28,3,FALSE,750,32326.34765625,5387.724609375,18292.970743464153,3048.8284572440257,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG020025_1,KN_H105,Medele,IDPs dispersed in Host Communities,Kumbotso,NW,Kano,Kumbotso,11.943695008748104,8.51729096838764,7,1,FALSE,750,32305.064453125,5384.177408854167,18280.926914194206,3046.821152365701,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG020031_1,KN_H205,Badawa,IDPs dispersed in Host Communities,Giginyu,NW,Kano,Nasarawa,12.003030008874257,8.572149968346178,38,1,FALSE,750,31443.79296875,5240.632161458333,17793.54695301243,2965.5911588354043,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG008013_6,BO_H136,Galtimari,Host Community,Bale Galtimari,NE,Borno,Jere,11.807240010232311,13.175399964231868,1283,17,FALSE,750,29434.6171875,4905.76953125,16656.58603878502,2776.097673130837,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG008021_10,BO_H339,Abuja Talakawa,Host Community,Maisandari,NE,Borno,Maiduguri,11.81755001023098,13.116199964284135,1417,15,FALSE,750,29350.25390625,4891.708984375,16608.846187313415,2768.1410312189023,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG008021_1,BO_H311,Shuwari,Host Community,Lamisula/Jabba Mari,NE,Borno,Maiduguri,11.847194010294562,13.1210339642841,588,23,FALSE,750,28704.431640625,4784.071940104167,16243.38554399599,2707.2309239993315,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG019004_5,KD_H007,Hayin Rigasa,IDPs dispersed in Host Communities,Rigasa,NW,Kaduna,Igabi,10.528820005844022,7.383809969271567,730,1,FALSE,750,28499.408203125,4749.9013671875,16127.36601145264,2687.8943352421065,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG034017_9,SO_H161,Mana,IDPs dispersed in Host Communities,Gagi 'B',NW,Sokoto,Sokoto South,13.028840009285055,5.266449971583584,66,0,FALSE,750,26896.146484375,4482.691080729167,15220.10546884261,2536.684244807102,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG019010_1,KD_H343,Amingo,IDPs dispersed in Host Communities,Sabon Gari South,NW,Kaduna,Kaduna South,10.520050005829406,7.388289969266749,39,1,FALSE,750,26720.404296875,4453.400716145833,15120.655734263382,2520.1092890438968,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG034016_14,SO_H002,Anguwan Yola,IDPs dispersed in Host Communities,Waziri 'B',NW,Sokoto,Sokoto North,13.076810009351169,5.250509971607922,81,1,FALSE,750,26472.9375,4412.15625,14980.618173467741,2496.769695577957,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG019004_15,KD_H008,Hayin Danmani,IDPs dispersed in Host Communities,Rigasa,NW,Kaduna,Igabi,10.541730005871306,7.398559969258956,95,0,FALSE,750,26460.64453125,4410.107421875,14973.661776163433,2495.6102960272387,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG019009_15,KD_H012,Rafin Guza,IDPs dispersed in Host Communities,Kawo,NW,Kaduna,Kaduna North,10.585350005969277,7.468989969197428,45,1,FALSE,750,25702.701171875,4283.783528645833,14544.75357268536,2424.1255954475596,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG034017_10,SO_H008,Nakasari Area,IDPs dispersed in Host Communities,Gagi 'A',NW,Sokoto,Sokoto South,13.045980009312894,5.271029971582629,157,1,FALSE,750,25162.833984375,4193.8056640625,14239.251238449824,2373.2085397416377,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
idp_NG037007_11,ZF_H035,Balbeji Garka,IDPs dispersed in Host Communities,Kungurki,NW,Zamfara,Gusau,12.172872408460291,6.649280070143391,449,5,FALSE,750,24211.625,4035.2708333333335,13700.97706324377,2283.496177207295,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG036014_7,YB_INT053,Masallacin Bare Bari,Integrated Sites,Dogo Nini,NE,Yobe,Potiskum,11.722340009273264,11.0842899660453,88,14,FALSE,750,23300.115234375,3883.3525390625,13185.168050352202,2197.528008392034,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG021021_9,KT_H105,Kofar Marusa,IDPs dispersed in Host Communities,Wakilin Gabas Ii,NW,Katsina,Katsina,12.984510010185163,7.612779969393031,262,6,FALSE,750,23184.673828125,3864.1123046875,13119.841577668942,2186.6402629448235,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG036001_11,YB_H540,Lawan Fannami,Host Community,Lawan Fannami,NE,Yobe,Bade,12.87679001146896,11.041809966268753,323,4,FALSE,750,23174.421875,3862.4036458333335,13114.04015894471,2185.6733598241185,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG021021_8,KT_H512,Yan Shanu,IDPs dispersed in Host Communities,Wakilin Yamma 1,NW,Katsina,Katsina,12.991210010187684,7.592414969413084,38,4,FALSE,750,23164.49609375,3860.7493489583335,13108.423315744758,2184.7372192907933,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG020025_7,KN_H099,Kayi,IDPs dispersed in Host Communities,Panshekara,NW,Kano,Kumbotso,11.89472400863883,8.457442968435318,10,3,FALSE,750,23085.90234375,3847.650390625,13063.948351091856,2177.324725181976,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG036003_15,YB_H072,Farin Masallaci,Host Community,Njiwaji/Gwange,NE,Yobe,Damaturu,11.752710009661232,11.967079965271935,104,5,FALSE,750,23015.564453125,3835.9274088541665,13024.145247164297,2170.6908745273827,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG008021_13,BO_H267,Bayan Texaco,Host Community,Bolori Ii,NE,Borno,Maiduguri,11.879385010361103,13.120028964289483,2210,21,FALSE,750,23002.046875,3833.6744791666665,13016.495862711943,2169.4159771186573,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG019023_5,KD_H262,Gyallesu,IDPs dispersed in Host Communities,Gyallesu,NW,Kaduna,Zaria,11.087350306945885,7.719551769012902,38,0,FALSE,750,22877.9921875,3812.9986979166665,12946.295269896493,2157.715878316082,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG019023_2,KD_H284,Hangwa Magaji A,IDPs dispersed in Host Communities,"Kwarbai ""A""",NW,Kaduna,Zaria,11.06341000690104,7.713359969016112,25,1,FALSE,750,22825.447265625,3804.2412109375,12916.560926604818,2152.7601544341364,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG037008_7,ZF_H033,Baichen,IDPs dispersed in Host Communities,S/Baura S/Mafara,NW,Zamfara,Kaura Namoda,12.597781009136058,6.591009970267501,230,1,FALSE,750,22723.46484375,3787.244140625,12858.8506810941,2143.14178018235,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG021008_4,KT_H430,Tumburkai,IDPs dispersed in Host Communities,Tumburkai A,NW,Katsina,Dandume,11.4612960074159,7.120690969607936,128,3,FALSE,750,22602.015625,3767.0026041666665,12790.12448198757,2131.687413664595,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG019002_11,KD_H340,Romi,IDPs dispersed in Host Communities,Ung. Yelwa,NW,Kaduna,Chikun,10.43348300568205,7.422512969228606,271,0,FALSE,750,22473.798828125,3745.6331380208335,12717.568617062892,2119.5947695104824,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG008021_9,BO_H265,By-Pass,Host Community,Bolori I,NE,Borno,Maiduguri,11.852356010300952,13.109824964294464,914,5,FALSE,750,22264.1796875,3710.6966145833335,12598.948448539715,2099.824741423286,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG019010_10,KD_H267,Ung. Kafin Zagbzagi,IDPs dispersed in Host Communities,Tudun Wada South,NW,Kaduna,Kaduna South,10.507080005813636,7.416659969239546,28,0,FALSE,750,21424.4375,3570.7395833333335,12123.751577203087,2020.6252628671814,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG019009_12,New Integrated,Layin Marghi,IDPs Integrated,Badarawa,NW,Kaduna,Kaduna North,10.558965105916483,7.450248869212611,27,2,FALSE,750,21337.2734375,3556.2122395833335,12074.426807756525,2012.4044679594208,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG019010_8,KD_H013,Kurmi Mashi,IDPs dispersed in Host Communities,Badiko,NW,Kaduna,Kaduna South,10.464680005736552,7.4150999692377555,49,2,FALSE,750,21330.353515625,3555.0589192708335,12070.510933010868,2011.7518221684782,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG020025_5,KN_H010,Farawa,IDPs dispersed in Host Communities,Mariri,NW,Kano,Kumbotso,11.950034008795129,8.61497796829936,8,1,FALSE,750,21231.771484375,3538.6285807291665,12014.724914971837,2002.4541524953063,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG021012_10,KT_H080,Unguwar Dabino,IDPs dispersed in Host Communities,Dutsin-Ma 'A',NW,Katsina,Dutsin-Ma,12.45055830924643,7.500536669400203,118,0,FALSE,750,20943.154296875,3490.5257161458335,11851.400996565064,1975.2334994275107,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG036014_1,YB_INT055,Yandiski,Integrated Sites,Dogo Nini,NE,Yobe,Potiskum,11.724230009279534,11.091259966039386,50,5,FALSE,750,20892.267578125,3482.0445963541665,11822.605004292034,1970.4341673820056,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG002021_14,AD_H424,Lamidos,Host Community,Makama 'A',NE,Adamawa,Yola South,9.212920004450664,12.4831099646291,143,5,FALSE,750,19973.998046875,3328.9996744791665,11302.970746552957,1883.8284577588263,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG034016_9,SO_H027,Kalhu Area,IDPs dispersed in Host Communities,S/Zamfara 'B',NW,Sokoto,Sokoto North,13.05361000930491,5.223059971629095,152,1,FALSE,750,19872.353515625,3312.0589192708335,11245.451708022483,1874.2419513370805,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
idp_NG021019_2,KT_H169,Alhaji Zaiyana,IDPs dispersed in Host Communities,Kankara A&B,NW,Katsina,Kankara,11.934330008333916,7.41500996939867,382,9,FALSE,750,19862.05078125,3310.341796875,11239.621552989081,1873.2702588315135,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG019010_7,New Integrated,Kurmin Mashi,IDPs Integrated,Badiko,NW,Kaduna,Kaduna South,10.553241005896874,7.416222969243557,25,0,FALSE,750,19724.583984375,3287.4306640625,11161.831258824937,1860.305209804156,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG020031_6,KN_H201,Dawakin Dakata,IDPs dispersed in Host Communities,Dakata,NW,Kano,Nasarawa,12.02564400891685,8.578091968344093,34,1,FALSE,750,19559.17578125,3259.8626302083335,11068.229363161676,1844.7048938602795,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG019010_4,KD_H342,Down Quarters,IDPs dispersed in Host Communities,Kakuri Hausa,NW,Kaduna,Kaduna South,10.469860005746174,7.416054769237274,46,2,FALSE,750,19401.3203125,3233.5533854166665,10978.90144086603,1829.8169068110049,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG037002_6,ZF_H227,Tudun Wada,IDPs dispersed in Host Communities,Bakura,NW,Zamfara,Bakura,12.71083000903613,5.8738299709557,218,0,FALSE,750,19218.408203125,3203.0680338541665,10875.394360480619,1812.5657267467698,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
idp_NG002017_6,AD_H371,Anguwan Hakimi,Host Community,Kiri,NE,Adamawa,Shelleng,9.683590005361904,12.001189965062023,24,1,FALSE,750,18825.30078125,3137.5501302083335,10652.941064987224,1775.4901774978707,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG019009_14,KD_H268,Ramat Close,IDPs dispersed in Host Communities,Gabasawa,NW,Kaduna,Kaduna North,10.541320005888712,7.4654099691972196,66,0,FALSE,750,18715.515625,3119.2526041666665,10590.815375048367,1765.1358958413944,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
idp_NG021029_2,KT_H034,Sabuwar Unguwa,IDPs dispersed in Host Communities,Musawa,NW,Katsina,Musawa,12.127234008760478,7.674290969188214,173,6,FALSE,750,18630.404296875,3105.0673828125,10542.652215637841,1757.108702606307,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
idp_NG019002_12,KD_H246,Angwan Mai Gero,IDPs dispersed in Host Communities,Narayi,NW,Kaduna,Chikun,10.480020005775332,7.456319969200874,70,1,FALSE,750,18454.53125,3075.7552083333335,10443.12842980037,1740.5214049667286,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
idp_NG021021_1,KT_H329,Garejin Haidu,IDPs dispersed in Host Communities,Wakilin Yamma 1I,NW,Katsina,Katsina,12.975349010156428,7.580495169421006,316,5,FALSE,750,18454.083984375,3075.6806640625,10442.875329231148,1740.4792215385246,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
idp_NG036003_11,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,NE,Yobe,Damaturu,11.7427800096343,11.94857996528678,163,4,FALSE,750,18316.318359375,3052.7197265625,10364.915932939968,1727.485988823328,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
idp_NG019010_11,KD_H332,Babban Dodo,IDPs dispersed in Host Communities,Makera,NW,Kaduna,Kaduna South,10.467930565742954,7.417065204236196,86,0,FALSE,750,18299.40625,3049.9010416666665,10355.345636743907,1725.8909394573177,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
idp_NG019023_1,KD_H017,Unguwan Dankali,IDPs dispersed in Host Communities,Kufena,NW,Kaduna,Zaria,11.078760006919827,7.684789969044005,11,0,FALSE,750,18053.14453125,3008.857421875,10215.990010669708,1702.6650017782847,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
idp_NG036013_12,YB_H262,Yan Chiyawa,Host Community,Bulabulin,NE,Yobe,Nguru,12.87178001120765,10.464009966782134,76,7,FALSE,750,17714.80859375,2952.4680989583335,10024.5310351008,1670.7551725168,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
idp_NG019009_1,KD_H329,Zangoaya,IDPs dispersed in Host Communities,Kawo,NW,Kaduna,Kaduna North,10.517996305841187,7.445668169213608,228,1,FALSE,750,17616.53515625,2936.0891927083335,9968.919645402106,1661.4866075670177,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
idp_NG034021_9,SO_H207,Behind Alheri School,IDPs dispersed in Host Communities,Arkilla,NW,Sokoto,Wamako,13.010184009237689,5.21931697162416,97,3,FALSE,750,17530.462890625,2921.7438151041665,9920.212706602684,1653.3687844337805,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
idp_NG020017_2,KN_H227,Sararin Gezawa,IDPs dispersed in Host Communities,Sararin-Gezawa,NW,Kano,Gezawa,12.097440009112583,8.758627968190167,12,1,FALSE,750,17444.91015625,2907.4850260416665,9871.799762350918,1645.2999603918197,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
idp_NG008011_1,BO_H117,Wakane,Host Community,Gwoza Wakane / Bulabulin,NE,Borno,Gwoza,11.08893000889002,13.690859963704408,2917,7,FALSE,750,17434.138671875,2905.6897786458335,9865.704349079031,1644.2840581798387,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
idp_NG019002_9,KD_H215,Gonin Gora,IDPs dispersed in Host Communities,Kakau,NW,Kaduna,Chikun,10.421990005653814,7.39443996925367,342,1,FALSE,750,17049.986328125,2841.6643880208335,9648.318591183388,1608.0530985305647,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
idp_NG027006_3,NI_H034,Barinkin Sale,IDPs dispersed in Host Communities,Minna South,NC,Niger,Chanchaga,9.59122530395405,6.5353372700053045,33,1,FALSE,750,17043.630859375,2840.6051432291665,9644.722131566576,1607.4536885944292,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
idp_NG037007_14,ZF_H081,Gayari,IDPs dispersed in Host Communities,Gayariu,NW,Zamfara,Gusau,12.191026008502494,6.682219970115605,1825,0,FALSE,750,16992.12890625,2832.021484375,9615.577987855533,1602.5963313092554,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
idp_NG020044_11,KN_H255,Layinalhazai (New),IDPs dispersed in Host Communities,Sabon Gari,NW,Kano,Wudil,11.795793008597965,8.839662968072783,22,0,FALSE,750,16828.884765625,2804.8141276041665,9523.200701059952,1587.200116843325,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
idp_NG021006_5,KT_H234,Unguwar Mazaga,IDPs dispersed in Host Communities,Charanchi,NW,Katsina,Charanchi,12.67275000971346,7.732569969224862,70,4,FALSE,750,16674.619140625,2779.1031901041665,9435.904214774047,1572.650702462341,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
idp_NG037012_1,ZF_H147,Nrc,IDPs dispersed in Host Communities,Shiyar Kayaye/Matusgi,NW,Zamfara,Talata Mafara,12.563430008880408,6.074689970742237,526,0,FALSE,750,16640.11328125,2773.3522135416665,9416.37789269346,1569.39631544891,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
idp_NG020016_4,KN_H083,Tani,IDPs dispersed in Host Communities,Gaya Kudu,NW,Kano,Gaya,11.86090000877552,9.00349996793278,31,3,FALSE,750,16499.41796875,2749.9029947916665,9336.760632411739,1556.126772068623,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
idp_NG020017_10,KN_H159,Jogana,IDPs dispersed in Host Communities,Jogana,NW,Kano,Gezawa,12.023525008957195,8.69723096823507,14,0,FALSE,750,16416.966796875,2736.1611328125,9290.102813504625,1548.3504689174376,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
idp_NG036005_1,YB_H098,Bakkati,Host Community,Damagum Town,NE,Yobe,Fune,11.67555500927362,11.33674596581576,95,4,FALSE,750,16306.90234375,2717.8170572916665,9227.819073865337,1537.9698456442227,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
idp_NG021013_9,KT_H272,Sabon Pegi,IDPs dispersed in Host Communities,Yankara,NW,Katsina,Faskari,11.779020007949493,7.079409969687147,172,0,FALSE,750,16104.587890625,2684.0979817708335,9113.332512891906,1518.8887521486513,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
idp_NG008009_1,BO_H582,Goneri,Host Community,Gubio Town Ii,NE,Borno,Gubio,12.498860011489825,12.784059964675398,428,3,FALSE,750,16082.46875,2680.4114583333335,9100.815639763325,1516.802606627221,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
idp_NG032010_3,PL_H022,Dadin Kowa,IDPs dispersed in Host Communities,Dadin Kowa,NC,Plateau,Langtang South,8.727380002911136,9.788819967011504,15,2,FALSE,750,15939.5458984375,2656.5909830729165,9019.937850227463,1503.3229750379105,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
idp_NG008005_8,BO_H045,Galdimare,Host Community,Kenken,NE,Borno,Biu,10.613940007390465,12.192375964951292,1651,4,FALSE,750,15882.4833984375,2647.08056640625,8987.647080662375,1497.9411801103959,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
idp_NG019002_15,KD_H221,Kudansa,IDPs dispersed in Host Communities,Rido,NW,Kaduna,Chikun,10.427880005701551,7.534559969124793,690,0,FALSE,750,15761.724609375,2626.9541015625,8919.311584836283,1486.551930806047,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
idp_NG036001_3,YB_H017,Zango 2,Host Community,Zangon Musa/Zango Umaru,NE,Yobe,Bade,12.882590011475047,11.030969966279455,522,5,FALSE,750,15477.7802734375,2579.6300455729165,8758.63195949442,1459.77199324907,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
idp_NG036003_14,YB_INT012,Pompomari Jammaina,Integrated Sites,Njiwaji/Gwange,NE,Yobe,Damaturu,11.75789000967141,11.966389965273242,120,1,FALSE,750,15426.375,2571.0625,8729.542525295064,1454.9237542158442,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
